Metadata_Experiment,drug,Metadata_Plate,Metadata_Well,assay_type,food_conc_OD,food_type,plate,row,col,bleach,strain,well_censor,well_censor_reason,notes,concentration_um,diluent,class
ben1,Albendazole,p027,G01,48h,10,15hHB101,27,G,1,3,N2,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p027,G02,48h,10,15hHB101,27,G,2,3,ECA882,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p027,G03,48h,10,15hHB101,27,G,3,3,ECA3693,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p027,G04,48h,10,15hHB101,27,G,4,3,ECA3694,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p027,G05,48h,10,15hHB101,27,G,5,3,VC364,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p027,G06,48h,10,15hHB101,27,G,6,3,ECA3257,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p027,G07,48h,10,15hHB101,27,G,7,3,ECA3260,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p027,G08,48h,10,15hHB101,27,G,8,3,ECA3581,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p027,G09,48h,10,15hHB101,27,G,9,3,ECA3726,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p027,H01,48h,10,15hHB101,27,H,1,3,N2,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p027,H02,48h,10,15hHB101,27,H,2,3,ECA882,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p027,H03,48h,10,15hHB101,27,H,3,3,ECA3693,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p027,H04,48h,10,15hHB101,27,H,4,3,ECA3694,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p027,H05,48h,10,15hHB101,27,H,5,3,VC364,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p027,H06,48h,10,15hHB101,27,H,6,3,ECA3257,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p027,H07,48h,10,15hHB101,27,H,7,3,ECA3260,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p027,H08,48h,10,15hHB101,27,H,8,3,ECA3581,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p027,H09,48h,10,15hHB101,27,H,9,3,ECA3726,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p028,A01,48h,10,15hHB101,28,A,1,3,N2,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p028,A02,48h,10,15hHB101,28,A,2,3,ECA882,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p028,A03,48h,10,15hHB101,28,A,3,3,ECA3595,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p028,A04,48h,10,15hHB101,28,A,4,3,ECA3600,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p028,A05,48h,10,15hHB101,28,A,5,3,ECA3585,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p028,A06,48h,10,15hHB101,28,A,6,3,ECA3628,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p028,A07,48h,10,15hHB101,28,A,7,3,ECA3275,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p028,A08,48h,10,15hHB101,28,A,8,3,ECA3584,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p028,A09,48h,10,15hHB101,28,A,9,3,ECA3582,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p028,A10,48h,10,15hHB101,28,A,10,3,ECA3583,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p028,B01,48h,10,15hHB101,28,B,1,3,N2,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p028,B02,48h,10,15hHB101,28,B,2,3,ECA882,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p028,B03,48h,10,15hHB101,28,B,3,3,ECA3595,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p028,B04,48h,10,15hHB101,28,B,4,3,ECA3600,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p028,B05,48h,10,15hHB101,28,B,5,3,ECA3585,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p028,B06,48h,10,15hHB101,28,B,6,3,ECA3628,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p028,B07,48h,10,15hHB101,28,B,7,3,ECA3275,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p028,B08,48h,10,15hHB101,28,B,8,3,ECA3584,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p028,B09,48h,10,15hHB101,28,B,9,3,ECA3582,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p028,B10,48h,10,15hHB101,28,B,10,3,ECA3583,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p028,C01,48h,10,15hHB101,28,C,1,3,N2,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p028,C02,48h,10,15hHB101,28,C,2,3,ECA882,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p028,C03,48h,10,15hHB101,28,C,3,3,ECA3595,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p028,C04,48h,10,15hHB101,28,C,4,3,ECA3600,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p028,C05,48h,10,15hHB101,28,C,5,3,ECA3585,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p028,C06,48h,10,15hHB101,28,C,6,3,ECA3628,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p028,C07,48h,10,15hHB101,28,C,7,3,ECA3275,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p028,C08,48h,10,15hHB101,28,C,8,3,ECA3584,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p028,C09,48h,10,15hHB101,28,C,9,3,ECA3582,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p028,C10,48h,10,15hHB101,28,C,10,3,ECA3583,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p028,D01,48h,10,15hHB101,28,D,1,3,N2,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p028,D02,48h,10,15hHB101,28,D,2,3,ECA882,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p028,D03,48h,10,15hHB101,28,D,3,3,ECA3595,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p028,D04,48h,10,15hHB101,28,D,4,3,ECA3600,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p028,D05,48h,10,15hHB101,28,D,5,3,ECA3585,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p028,D06,48h,10,15hHB101,28,D,6,3,ECA3628,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p028,D07,48h,10,15hHB101,28,D,7,3,ECA3275,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p028,D08,48h,10,15hHB101,28,D,8,3,ECA3584,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p028,D09,48h,10,15hHB101,28,D,9,3,ECA3582,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p028,D10,48h,10,15hHB101,28,D,10,3,ECA3583,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p028,E01,48h,10,15hHB101,28,E,1,3,N2,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p028,E02,48h,10,15hHB101,28,E,2,3,ECA882,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p028,E03,48h,10,15hHB101,28,E,3,3,ECA3595,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p028,E04,48h,10,15hHB101,28,E,4,3,ECA3600,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p028,E05,48h,10,15hHB101,28,E,5,3,ECA3585,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p028,E06,48h,10,15hHB101,28,E,6,3,ECA3628,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p028,E07,48h,10,15hHB101,28,E,7,3,ECA3275,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p028,E08,48h,10,15hHB101,28,E,8,3,ECA3584,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p028,E09,48h,10,15hHB101,28,E,9,3,ECA3582,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p028,E10,48h,10,15hHB101,28,E,10,3,ECA3583,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p028,F01,48h,10,15hHB101,28,F,1,3,N2,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p028,F02,48h,10,15hHB101,28,F,2,3,ECA882,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p028,F03,48h,10,15hHB101,28,F,3,3,ECA3595,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p028,F04,48h,10,15hHB101,28,F,4,3,ECA3600,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p028,F05,48h,10,15hHB101,28,F,5,3,ECA3585,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p028,F06,48h,10,15hHB101,28,F,6,3,ECA3628,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p028,F07,48h,10,15hHB101,28,F,7,3,ECA3275,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p028,F08,48h,10,15hHB101,28,F,8,3,ECA3584,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p028,F09,48h,10,15hHB101,28,F,9,3,ECA3582,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p028,F10,48h,10,15hHB101,28,F,10,3,ECA3583,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p028,G01,48h,10,15hHB101,28,G,1,3,N2,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p028,G02,48h,10,15hHB101,28,G,2,3,ECA882,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p028,G03,48h,10,15hHB101,28,G,3,3,ECA3595,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p028,G04,48h,10,15hHB101,28,G,4,3,ECA3600,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p028,G05,48h,10,15hHB101,28,G,5,3,ECA3585,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p028,G06,48h,10,15hHB101,28,G,6,3,ECA3628,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p028,G07,48h,10,15hHB101,28,G,7,3,ECA3275,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p028,G08,48h,10,15hHB101,28,G,8,3,ECA3584,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p028,G09,48h,10,15hHB101,28,G,9,3,ECA3582,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p028,G10,48h,10,15hHB101,28,G,10,3,ECA3583,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p028,H01,48h,10,15hHB101,28,H,1,3,N2,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p028,H02,48h,10,15hHB101,28,H,2,3,ECA882,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p028,H03,48h,10,15hHB101,28,H,3,3,ECA3595,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p028,H04,48h,10,15hHB101,28,H,4,3,ECA3600,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p028,H05,48h,10,15hHB101,28,H,5,3,ECA3585,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p028,H06,48h,10,15hHB101,28,H,6,3,ECA3628,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p028,H07,48h,10,15hHB101,28,H,7,3,ECA3275,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p028,H08,48h,10,15hHB101,28,H,8,3,ECA3584,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p028,H09,48h,10,15hHB101,28,H,9,3,ECA3582,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p028,H10,48h,10,15hHB101,28,H,10,3,ECA3583,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p029,A01,48h,10,15hHB101,29,A,1,3,N2,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p029,A02,48h,10,15hHB101,29,A,2,3,ECA882,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p029,A03,48h,10,15hHB101,29,A,3,3,ECA3693,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p029,A04,48h,10,15hHB101,29,A,4,3,ECA3694,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p029,A05,48h,10,15hHB101,29,A,5,3,VC364,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p029,A06,48h,10,15hHB101,29,A,6,3,ECA3257,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p029,A07,48h,10,15hHB101,29,A,7,3,ECA3260,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p029,A08,48h,10,15hHB101,29,A,8,3,ECA3581,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p029,A09,48h,10,15hHB101,29,A,9,3,ECA3726,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p029,B01,48h,10,15hHB101,29,B,1,3,N2,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p029,B02,48h,10,15hHB101,29,B,2,3,ECA882,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p029,B03,48h,10,15hHB101,29,B,3,3,ECA3693,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p029,B04,48h,10,15hHB101,29,B,4,3,ECA3694,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p029,B05,48h,10,15hHB101,29,B,5,3,VC364,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p029,B06,48h,10,15hHB101,29,B,6,3,ECA3257,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p029,B07,48h,10,15hHB101,29,B,7,3,ECA3260,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p029,B08,48h,10,15hHB101,29,B,8,3,ECA3581,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p029,B09,48h,10,15hHB101,29,B,9,3,ECA3726,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p029,C01,48h,10,15hHB101,29,C,1,3,N2,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p029,C02,48h,10,15hHB101,29,C,2,3,ECA882,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p029,C03,48h,10,15hHB101,29,C,3,3,ECA3693,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p029,C04,48h,10,15hHB101,29,C,4,3,ECA3694,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p029,C05,48h,10,15hHB101,29,C,5,3,VC364,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p029,C06,48h,10,15hHB101,29,C,6,3,ECA3257,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p029,C07,48h,10,15hHB101,29,C,7,3,ECA3260,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p029,C08,48h,10,15hHB101,29,C,8,3,ECA3581,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p029,C09,48h,10,15hHB101,29,C,9,3,ECA3726,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p029,D01,48h,10,15hHB101,29,D,1,3,N2,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p029,D02,48h,10,15hHB101,29,D,2,3,ECA882,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p029,D03,48h,10,15hHB101,29,D,3,3,ECA3693,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p029,D04,48h,10,15hHB101,29,D,4,3,ECA3694,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p029,D05,48h,10,15hHB101,29,D,5,3,VC364,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p029,D06,48h,10,15hHB101,29,D,6,3,ECA3257,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p029,D07,48h,10,15hHB101,29,D,7,3,ECA3260,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p029,D08,48h,10,15hHB101,29,D,8,3,ECA3581,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p029,D09,48h,10,15hHB101,29,D,9,3,ECA3726,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p029,E01,48h,10,15hHB101,29,E,1,3,N2,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p029,E02,48h,10,15hHB101,29,E,2,3,ECA882,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p029,E03,48h,10,15hHB101,29,E,3,3,ECA3693,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p029,E04,48h,10,15hHB101,29,E,4,3,ECA3694,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p029,E05,48h,10,15hHB101,29,E,5,3,VC364,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p029,E06,48h,10,15hHB101,29,E,6,3,ECA3257,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p029,E07,48h,10,15hHB101,29,E,7,3,ECA3260,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p029,E08,48h,10,15hHB101,29,E,8,3,ECA3581,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p029,E09,48h,10,15hHB101,29,E,9,3,ECA3726,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p029,F01,48h,10,15hHB101,29,F,1,3,N2,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p029,F02,48h,10,15hHB101,29,F,2,3,ECA882,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p029,F03,48h,10,15hHB101,29,F,3,3,ECA3693,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p029,F04,48h,10,15hHB101,29,F,4,3,ECA3694,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p029,F05,48h,10,15hHB101,29,F,5,3,VC364,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p029,F06,48h,10,15hHB101,29,F,6,3,ECA3257,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p029,F07,48h,10,15hHB101,29,F,7,3,ECA3260,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p029,F08,48h,10,15hHB101,29,F,8,3,ECA3581,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p029,F09,48h,10,15hHB101,29,F,9,3,ECA3726,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p029,G01,48h,10,15hHB101,29,G,1,3,N2,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p029,G02,48h,10,15hHB101,29,G,2,3,ECA882,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p029,G03,48h,10,15hHB101,29,G,3,3,ECA3693,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p029,G04,48h,10,15hHB101,29,G,4,3,ECA3694,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p029,G05,48h,10,15hHB101,29,G,5,3,VC364,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p029,G06,48h,10,15hHB101,29,G,6,3,ECA3257,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p029,G07,48h,10,15hHB101,29,G,7,3,ECA3260,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p029,G08,48h,10,15hHB101,29,G,8,3,ECA3581,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p029,G09,48h,10,15hHB101,29,G,9,3,ECA3726,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p029,H01,48h,10,15hHB101,29,H,1,3,N2,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p029,H02,48h,10,15hHB101,29,H,2,3,ECA882,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p029,H03,48h,10,15hHB101,29,H,3,3,ECA3693,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p029,H04,48h,10,15hHB101,29,H,4,3,ECA3694,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p029,H05,48h,10,15hHB101,29,H,5,3,VC364,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p029,H06,48h,10,15hHB101,29,H,6,3,ECA3257,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p029,H07,48h,10,15hHB101,29,H,7,3,ECA3260,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p029,H08,48h,10,15hHB101,29,H,8,3,ECA3581,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p029,H09,48h,10,15hHB101,29,H,9,3,ECA3726,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p030,A01,48h,10,15hHB101,30,A,1,3,N2,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p030,A02,48h,10,15hHB101,30,A,2,3,ECA882,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p030,A03,48h,10,15hHB101,30,A,3,3,ECA3595,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p030,A04,48h,10,15hHB101,30,A,4,3,ECA3600,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p030,A05,48h,10,15hHB101,30,A,5,3,ECA3585,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p030,A06,48h,10,15hHB101,30,A,6,3,ECA3628,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p030,A07,48h,10,15hHB101,30,A,7,3,ECA3275,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p030,A08,48h,10,15hHB101,30,A,8,3,ECA3584,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p030,A09,48h,10,15hHB101,30,A,9,3,ECA3582,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p030,A10,48h,10,15hHB101,30,A,10,3,ECA3583,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p030,B01,48h,10,15hHB101,30,B,1,3,N2,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p030,B02,48h,10,15hHB101,30,B,2,3,ECA882,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p030,B03,48h,10,15hHB101,30,B,3,3,ECA3595,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p030,B04,48h,10,15hHB101,30,B,4,3,ECA3600,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p030,B05,48h,10,15hHB101,30,B,5,3,ECA3585,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p030,B06,48h,10,15hHB101,30,B,6,3,ECA3628,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p030,B07,48h,10,15hHB101,30,B,7,3,ECA3275,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p030,B08,48h,10,15hHB101,30,B,8,3,ECA3584,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p030,B09,48h,10,15hHB101,30,B,9,3,ECA3582,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p030,B10,48h,10,15hHB101,30,B,10,3,ECA3583,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p030,C01,48h,10,15hHB101,30,C,1,3,N2,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p030,C02,48h,10,15hHB101,30,C,2,3,ECA882,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p030,C03,48h,10,15hHB101,30,C,3,3,ECA3595,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p030,C04,48h,10,15hHB101,30,C,4,3,ECA3600,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p030,C05,48h,10,15hHB101,30,C,5,3,ECA3585,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p030,C06,48h,10,15hHB101,30,C,6,3,ECA3628,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p030,C07,48h,10,15hHB101,30,C,7,3,ECA3275,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p030,C08,48h,10,15hHB101,30,C,8,3,ECA3584,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p030,C09,48h,10,15hHB101,30,C,9,3,ECA3582,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p030,C10,48h,10,15hHB101,30,C,10,3,ECA3583,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p030,D01,48h,10,15hHB101,30,D,1,3,N2,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p030,D02,48h,10,15hHB101,30,D,2,3,ECA882,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p030,D03,48h,10,15hHB101,30,D,3,3,ECA3595,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p030,D04,48h,10,15hHB101,30,D,4,3,ECA3600,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p030,D05,48h,10,15hHB101,30,D,5,3,ECA3585,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p030,D06,48h,10,15hHB101,30,D,6,3,ECA3628,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p030,D07,48h,10,15hHB101,30,D,7,3,ECA3275,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p030,D08,48h,10,15hHB101,30,D,8,3,ECA3584,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p030,D09,48h,10,15hHB101,30,D,9,3,ECA3582,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p030,D10,48h,10,15hHB101,30,D,10,3,ECA3583,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p030,E01,48h,10,15hHB101,30,E,1,3,N2,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p030,E02,48h,10,15hHB101,30,E,2,3,ECA882,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p030,E03,48h,10,15hHB101,30,E,3,3,ECA3595,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p030,E04,48h,10,15hHB101,30,E,4,3,ECA3600,NA,NA,NA,30,DMSO,Anthelmintic
ben1,Albendazole,p030,E05,48h,10,15hHB101,30,E,5,3,ECA3585,NA,NA,NA,30,DMSO,Anthelmintic
